/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_15_556.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_15_556.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_15_556.jpg, 0, 0, 0, 6.851727
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_15_657.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_15_657.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_15_657.jpg, 0, 0, 0, 6.782964
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_15_761.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_15_761.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_15_761.jpg, 0, 0, 0, 6.71489
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_15_861.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_15_861.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_15_861.jpg, 0, 0, 0, 6.647501
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_15_964.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_15_964.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_15_964.jpg, 0, 0, 0, 6.580789
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_064.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_064.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_064.jpg, 0, 0, 0, 6.514746
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_169.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_169.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_169.jpg, 0, 0, 0, 6.449364
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_271.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_271.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_271.jpg, 0, 0, 0, 6.371772
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_371.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_371.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_371.jpg, 0, 0.300534, 0, 6.514929
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_476.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_476.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_476.jpg, 0, 0.5992953, 0, 7.017921
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_582.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_582.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_582.jpg, -0.1688522, 0.8977861, 0, 7.867937
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_687.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_687.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_687.jpg, -0.1314787, 1, 0, 8.964643
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_792.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_792.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_792.jpg, 0, 1, 0, 10.29873
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_894.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_894.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_894.jpg, 0, 1, 0, 11.40289
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_16_999.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_16_999.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_16_999.jpg, 0, 1, 0, 12.53375
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_102.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_102.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_102.jpg, -0.04045773, 1, 0, 13.53489
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_204.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_204.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_204.jpg, 0, 1, 0, 14.7522
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_308.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_308.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_308.jpg, 0, 1, 0, 15.54648
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_410.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_410.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_410.jpg, -0.05975997, 1, 0, 16.854
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_511.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_511.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_511.jpg, -0.06934476, 1, 0, 18.0842
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_615.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_615.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_615.jpg, 0, 1, 0, 18.94657
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_719.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_719.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_719.jpg, 0, 1, 0, 20.09661
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_822.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_822.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_822.jpg, 0, 1, 0, 21.0114
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_17_925.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_17_925.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_17_925.jpg, 0, 1, 0, 22.07005
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_025.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_025.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_025.jpg, -0.03634501, 1, 0, 23.02578
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_130.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_130.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_130.jpg, -0.019014, 1, 0, 24.1826
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_233.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_233.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_233.jpg, 0, 1, 0, 25.14923
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_338.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_338.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_338.jpg, -0.06507325, 1, 0, 26.10314
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_439.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_439.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_439.jpg, -0.02821183, 1, 0, 27.03246
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_542.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_542.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_542.jpg, -0.05936122, 1, 0, 27.96733
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_644.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_644.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_644.jpg, -0.1229489, 1, 0, 28.86358
/Users/lukasgrunzke/Desktop/Data/IMG/center_2022_12_24_01_33_18_748.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/left_2022_12_24_01_33_18_748.jpg, /Users/lukasgrunzke/Desktop/Data/IMG/right_2022_12_24_01_33_18_748.jpg, -0.03440988, 1, 0, 29.77998
